crt.sh ID,Logged At,Not Before,Not After,Common Name,Matching Identities,Issuer Name
1599153342,2019-06-21,2019-06-21,2021-06-20,"buildshare.epicgames.net","buildshare.epicgames.net","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
1657596448,2019-07-10,2019-07-10,2020-08-10,"*.epicgames-gamedev.ol.epicgames.net","*.epicgames-gamedev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1703486741,2019-07-24,2019-07-24,2020-08-24,"*.dev-portal.use1a.on.epicgames.net","*.dev-portal.use1a.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1707797912,2019-07-26,2019-07-10,2020-08-10,"*.epicgames-gamedev.ol.epicgames.net","*.epicgames-gamedev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1720371459,2019-07-30,2019-07-30,2020-08-30,"github.ol.epicgames.net","*.github.ol.epicgames.net
github.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1747381926,2019-08-07,2019-05-22,2020-06-22,"*.epicgames.com","*.epicgames.net
*.live.use1a.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1815996860,2019-08-27,2019-08-27,2021-08-26,"pf-01.epicgames.net","pf-01.epicgames.net","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
1841234055,2019-09-03,2019-09-03,2020-12-02,"p4-swarm.epicgames.net","p4-swarm.epicgames.net","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Thawte TLS RSA CA G1"
1851437243,2019-09-06,2019-09-06,2020-10-06,"*.on.epicgames.net","*.dev.use1a.on.epicgames.net
*.epicgames-ci.ol.epicgames.net
*.epicgames-gamedev.ol.epicgames.net
*.epicgames-lt.ol.epicgames.net
*.ol.epicgames.net
*.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1851444812,2019-09-06,2019-09-06,2020-10-06,"*.on.epicgames.net","*.live.use1a.on.epicgames.net
*.ol.epicgames.net
*.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1864526721,2019-09-09,2019-09-09,2020-10-09,"jira.epicgames.net","jira.epicgames.net
jira.it.epicgames.net
jira.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1871283135,2019-09-11,2019-09-06,2020-10-06,"*.on.epicgames.net","*.dev.use1a.on.epicgames.net
*.epicgames-ci.ol.epicgames.net
*.epicgames-gamedev.ol.epicgames.net
*.epicgames-lt.ol.epicgames.net
*.ol.epicgames.net
*.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1896436617,2019-09-17,2019-09-17,2021-09-16,"gauntlet.epicgames.net","gauntlet.epicgames.net","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
1955489027,2019-10-03,2019-09-06,2020-10-06,"*.on.epicgames.net","*.live.use1a.on.epicgames.net
*.ol.epicgames.net
*.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1998716916,2019-10-15,2019-10-15,2020-07-18,"epicgames.com","content-controls-prod.ol.epicgames.net","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
2024342673,2019-10-22,2019-10-15,2020-07-18,"epicgames.com","content-controls-prod.ol.epicgames.net","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
2046627082,2019-10-28,2019-10-28,2020-11-28,"pan-cvp.it.epicgames.net","pan-cvp.it.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2046627435,2019-10-28,2019-10-28,2020-11-28,"cvp.it.epicgames.net","cvp.it.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2050253917,2019-10-30,2019-10-30,2020-11-30,"*.epicgames-lt.ol.epicgames.net","*.epicgames-lt.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2061255492,2019-11-01,2019-11-01,2020-12-01,"*.qa.epicgames.net","*.qa.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2072138645,2019-11-04,2019-11-04,2020-12-04,"*.live.analytics-eos.use1a.on.epicgames.net","*.live.analytics-eos.use1a.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2101111815,2019-11-12,2019-11-12,2020-12-12,"*.dev.analytics-eos.use1a.on.epicgames.net","*.dev.analytics-eos.use1a.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2150907361,2019-11-28,2019-11-28,2020-12-28,"wiki.epicgames.net","epicwiki.epicgames.net
wiki.epicgames.net
wiki.it.epicgames.net
wiki.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2153119459,2019-12-03,2019-12-03,2021-01-03,"*.epicgames-ci.ol.epicgames.net","*.epicgames-ci.ol.epicgames.net
*.epicgames-gamedev.ol.epicgames.net
*.epicgames-stage.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2153119364,2019-12-03,2019-12-03,2021-01-03,"*.launcher-ci.ol.epicgames.net","*.launcher-ci.ol.epicgames.net
*.launcher-gamedev.ol.epicgames.net
*.launcher-lt.ol.epicgames.net
*.launcher-releaseqa.ol.epicgames.net
*.launcher-stage.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2153834646,2019-12-04,2019-12-04,2021-01-04,"*.unrealengine-ci.ol.epicgames.net","*.unrealengine-ci.ol.epicgames.net
*.unrealengine-gamedev.ol.epicgames.net
*.unrealengine-gdc.ol.epicgames.net
*.unrealengine-lt.ol.epicgames.net
*.unrealengine-stage.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2154156575,2019-12-04,2019-12-04,2021-01-04,"jira-stage.epicgames.net","jira-stage.epicgames.net
jira-stage.it.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2154261941,2019-12-05,2019-12-05,2021-01-05,"*.epicgames-ci.ol.epicgames.net","*.epicgames-ci.ol.epicgames.net
*.epicgames-gamedev.ol.epicgames.net
*.epicgames-stage.ol.epicgames.net
*.unrealengine-ci.ol.epicgames.net
*.unrealengine-gamedev.ol.epicgames.net
*.unrealengine-gdc.ol.epicgames.net
*.unrealengine-lt.ol.epicgames.net
*.unrealengine-stage.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2165672593,2019-12-09,2019-12-09,2021-01-09,"*.unrealengine-ci.ol.epicgames.net","*.unrealengine-ci.ol.epicgames.net
unrealengine-ci.ol.epicgames.net
*.unrealengine-gamedev.ol.epicgames.net
unrealengine-gamedev.ol.epicgames.net
*.unrealengine-gdc.ol.epicgames.net
unrealengine-gdc.ol.epicgames.net
*.unrealengine-lt.ol.epicgames.net
unrealengine-lt.ol.epicgames.net
*.unrealengine-stage.ol.epicgames.net
unrealengine-stage.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2187876328,2019-12-13,2019-12-13,2021-01-13,"*.on.epicgames.net","*.dev.use1a.on.epicgames.net
*.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2208836825,2019-12-17,2019-12-13,2021-01-13,"*.on.epicgames.net","*.dev.use1a.on.epicgames.net
*.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2221155109,2019-12-20,2019-12-20,2021-01-20,"*.dev.use1a.on.epicgames.net","*.dev.use1a.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2241355638,2019-12-24,2019-12-24,2021-01-24,"*.dev.ol.epicgames.net","*.dev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2309964256,2020-01-09,2020-01-09,2021-02-09,"github-prod-green.ol.epicgames.net","*.github-ci.ol.epicgames.net
github-ci.ol.epicgames.net
*.github-gamedev.ol.epicgames.net
github-gamedev.ol.epicgames.net
*.github-lt.ol.epicgames.net
github-lt.ol.epicgames.net
*.github.ol.epicgames.net
github.ol.epicgames.net
*.github-prod-blue.ol.epicgames.net
github-prod-blue.ol.epicgames.net
*.github-prod-green.ol.epicgames.net
github-prod-green.ol.epicgames.net
*.github-stage.ol.epicgames.net
github-stage.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2336808667,2020-01-15,2020-01-15,2021-02-15,"wiki-stage.epicgames.net","wiki-stage.epicgames.net
wiki-stage.it.epicgames.net
wiki-stage.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2362373460,2020-01-22,2020-01-22,2021-02-22,"*.live.use1a.on.epicgames.net","*.live.use1a.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2363088869,2020-01-23,2020-01-23,2021-02-23,"netbox.it.epicgames.net","netbox.it.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2363188880,2020-01-23,2020-01-23,2021-02-23,"*.ol.epicgames.net","*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2376372436,2020-01-25,2010-02-03,2012-12-15,"OCS-03.epicgames.net","OCS-03.epicgames.net
www.OCS-03.epicgames.net","C=US, ST=Arizona, L=Scottsdale, O=\"GoDaddy.com, Inc.\", OU=http://certificates.godaddy.com/repository, CN=Go Daddy Secure Certification Authority, serialNumber=07969287"
2381618569,2020-01-27,2014-11-15,2015-11-15,"forums.fortnite-ci.ol.epicgames.net","forums.fortnite-ci.ol.epicgames.net
www.forums.fortnite-ci.ol.epicgames.net","C=US, ST=Arizona, L=Scottsdale, O=\"GoDaddy.com, Inc.\", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2"
2381649957,2020-01-27,2014-11-15,2015-11-15,"accounts.fortnite-ci.ol.epicgames.net","accounts.fortnite-ci.ol.epicgames.net
www.accounts.fortnite-ci.ol.epicgames.net","C=US, ST=Arizona, L=Scottsdale, O=\"GoDaddy.com, Inc.\", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2"
2381648708,2020-01-27,2014-11-15,2015-11-15,"forums.fortnite-gamedev.ol.epicgames.net","forums.fortnite-gamedev.ol.epicgames.net
www.forums.fortnite-gamedev.ol.epicgames.net","C=US, ST=Arizona, L=Scottsdale, O=\"GoDaddy.com, Inc.\", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2"
2381702834,2020-01-27,2014-11-15,2015-11-15,"accounts.fortnite-gamedev.ol.epicgames.net","accounts.fortnite-gamedev.ol.epicgames.net
www.accounts.fortnite-gamedev.ol.epicgames.net","C=US, ST=Arizona, L=Scottsdale, O=\"GoDaddy.com, Inc.\", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2"
2381703013,2020-01-27,2014-11-15,2015-11-15,"accounts.fortnite-stage.ol.epicgames.net","accounts.fortnite-stage.ol.epicgames.net
www.accounts.fortnite-stage.ol.epicgames.net","C=US, ST=Arizona, L=Scottsdale, O=\"GoDaddy.com, Inc.\", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2"
2381702383,2020-01-27,2014-11-15,2015-11-15,"forums.fortnite-stage.ol.epicgames.net","forums.fortnite-stage.ol.epicgames.net
www.forums.fortnite-stage.ol.epicgames.net","C=US, ST=Arizona, L=Scottsdale, O=\"GoDaddy.com, Inc.\", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2"
2381882817,2020-01-27,2015-01-16,2017-01-15,"unrealengine-ci.ol.epicgames.net","accounts.unrealengine-ci.ol.epicgames.net
accounts.unrealengine-gamedev.ol.epicgames.net
accounts.unrealengine-releaseqa.ol.epicgames.net
accounts.unrealengine-stage.ol.epicgames.net
forums.unrealengine-ci.ol.epicgames.net
forums.unrealengine-gamedev.ol.epicgames.net
forums.unrealengine-releaseqa.ol.epicgames.net
forums.unrealengine-stage.ol.epicgames.net
unrealengine-ci.ol.epicgames.net
unrealengine-gamedev.ol.epicgames.net
unrealengine-releaseqa.ol.epicgames.net
unrealengine-stage.ol.epicgames.net
wiki.unrealengine-ci.ol.epicgames.net
wiki.unrealengine-gamedev.ol.epicgames.net
wiki.unrealengine-lt.ol.epicgames.net
wiki.unrealengine-releaseqa.ol.epicgames.net
wiki.unrealengine-stage.ol.epicgames.net
www.unrealengine-ci.ol.epicgames.net","C=US, ST=Arizona, L=Scottsdale, O=\"Starfield Technologies, Inc.\", OU=http://certs.starfieldtech.com/repository/, CN=Starfield Secure Certificate Authority - G2"
2382006566,2020-01-27,2015-01-15,2017-01-15,"unrealtournament-ci.ol.epicgames.net","accounts.unrealtournament-ci.ol.epicgames.net
accounts.unrealtournament-gamedev.ol.epicgames.net
accounts.unrealtournament-releaseqa.ol.epicgames.net
accounts.unrealtournament-stage.ol.epicgames.net
forums.unrealtournament-ci.ol.epicgames.net
forums.unrealtournament-gamedev.ol.epicgames.net
forums.unrealtournament-releaseqa.ol.epicgames.net
forums.unrealtournament-stage.ol.epicgames.net
unrealtournament-ci.ol.epicgames.net
unrealtournament-gamedev.ol.epicgames.net
unrealtournament-releaseqa.ol.epicgames.net
unrealtournament-stage.ol.epicgames.net
www.unrealtournament-ci.ol.epicgames.net","C=US, ST=Arizona, L=Scottsdale, O=\"Starfield Technologies, Inc.\", OU=http://certs.starfieldtech.com/repository/, CN=Starfield Secure Certificate Authority - G2"
2394280371,2020-01-30,2020-01-30,2020-04-29,"ld8-vcenter-01.epicgames.net","ld8-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2417277778,2020-01-30,2020-01-30,2020-04-29,"ld8-vcenter-01.epicgames.net","ld8-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2396517240,2020-01-30,2020-01-30,2020-04-29,"ld8-vcenter-01.epicgames.net","ld8-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2417645315,2020-01-30,2020-01-30,2020-04-29,"ld8-vcenter-01.epicgames.net","ld8-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2396539948,2020-01-30,2020-01-30,2020-04-29,"ld8-vcenter-01.epicgames.net","ld8-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2417734468,2020-01-30,2020-01-30,2020-04-29,"ld8-vcenter-01.epicgames.net","ld8-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2409961586,2020-02-03,2020-02-03,2020-05-03,"dc4-vcenter-01.epicgames.net","dc4-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2430078579,2020-02-03,2020-02-03,2020-05-03,"dc4-vcenter-01.epicgames.net","dc4-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2409987912,2020-02-03,2020-02-03,2020-05-03,"se2-vcenter-01.epicgames.net","se2-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2430100259,2020-02-03,2020-02-03,2020-05-03,"se2-vcenter-01.epicgames.net","se2-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2422032865,2020-02-06,2020-02-06,2021-03-06,"*.ol.epicgames.net","*.epicgames-ci.ol.epicgames.net
*.epicgames-gamedev.ol.epicgames.net
*.epicgames-lt.ol.epicgames.net
*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2428442208,2020-02-07,2020-02-07,2021-03-07,"*.ol.epicgames.net","*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2437254012,2020-02-10,2020-02-10,2021-03-10,"*.dev.use1a.on.epicgames.net","*.dev.use1a.on.epicgames.net
*.live.use1a.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2461213661,2020-02-15,2020-02-15,2021-03-15,"*.ol.epicgames.net","*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2480369874,2020-02-20,2020-02-20,2021-03-20,"c3po-latest-gamedev.ol.epicgames.net","c3po-latest-gamedev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2484816357,2020-02-22,2020-02-15,2021-03-15,"*.ol.epicgames.net","*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2504543288,2020-02-26,2020-02-26,2021-03-26,"c3po-main-prod.ol.epicgames.net","c3po-main-prod.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2504543335,2020-02-26,2020-02-26,2021-03-26,"c3po-livetesting-prod.ol.epicgames.net","c3po-livetesting-prod.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2508842047,2020-02-27,2020-02-27,2021-03-27,"*.dev.use1a.on.epicgames.net","*.dev.use1a.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2509938292,2020-02-28,2020-02-28,2021-03-28,"*.payment-ci.ol.epicgames.net","*.payment-ci.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2525916549,2020-03-03,2020-03-03,2021-04-03,"*.befa.live.use1a.on.epicgames.com","*.live.use1a.on.epicgames.net
*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2529938873,2020-03-03,2020-03-03,2021-04-03,"*.cdbb.dev.use1a.on.epicgames.com","*.dev.use1a.on.epicgames.net
*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2536168170,2020-03-04,2020-03-04,2021-04-03,"rdu-ems-01.epicgames.net","rdu-ems-01.epicgames.net","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
2536239456,2020-03-04,2020-03-04,2021-04-03,"password.epicgames.net","password.epicgames.net","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=Thawte TLS RSA CA G1"
2536592537,2020-03-04,2020-03-04,2021-04-04,"*.epicgames-ci.ol.epicgames.net","*.epicgames-ci.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2546985874,2020-03-06,2020-03-06,2021-04-06,"*.ol.epicgames.net","*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2546985819,2020-03-06,2020-03-06,2021-04-06,"*.ol.epicgames.net","*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2567190386,2020-03-11,2020-03-11,2021-04-11,"*.epicgames-gamedev.ol.epicgames.net","*.epicgames-gamedev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2579687987,2020-03-15,2020-03-06,2021-04-06,"*.ol.epicgames.net","*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2587353070,2020-03-16,2020-03-16,2021-04-16,"*.on.epicgames.net","*.ol.epicgames.net
*.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2592603077,2020-03-17,2020-03-17,2021-04-17,"*.on.epicgames.com","*.ol.epicgames.net
*.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2598192638,2020-03-18,2020-03-18,2021-04-18,"*.ol.epicgames.net","*.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2649699002,2020-03-31,2020-03-31,2021-04-30,"helpdesk-stage.epicgames.com","helpdesk-stage.epicgames.net
helpdesk-stage.it.epicgames.net
servicedesk-stage.epicgames.net
servicedesk-stage.it.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2657972292,2020-04-02,2020-04-02,2020-07-01,"epicgames.net","*.epicgames.net
epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2658452189,2020-04-02,2020-04-02,2020-07-01,"epicgames.net","*.epicgames.net
epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2674537169,2020-04-06,2020-04-06,2021-05-06,"*.epicgames-gamedev.ol.epicgames.net","*.epicgames-ci.ol.epicgames.net
*.epicgames-gamedev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2678442600,2020-04-07,2020-04-07,2021-05-07,"*.it.epicgames.net","*.it.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2680861259,2020-04-08,2020-04-08,2021-05-08,"*.epicgames-gamedev.ol.epicgames.net","*.epicgames-gamedev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2707039251,2020-04-16,2020-04-16,2020-07-15,"ld8-vcenter-01.epicgames.net","ld8-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2729724722,2020-04-16,2020-04-16,2020-07-15,"ld8-vcenter-01.epicgames.net","ld8-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2701382360,2020-04-16,2020-04-16,2020-07-15,"dc4-vcenter-01.epicgames.net","dc4-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2729751362,2020-04-16,2020-04-16,2020-07-15,"dc4-vcenter-01.epicgames.net","dc4-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2706076702,2020-04-16,2020-04-16,2020-07-15,"se2-vcenter-01.epicgames.net","se2-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2729771399,2020-04-16,2020-04-16,2020-07-15,"se2-vcenter-01.epicgames.net","se2-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2710535273,2020-04-21,2020-04-21,2021-06-20,"*.infosec.epicgames.net","*.infosec.epicgames.net","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
2715762116,2020-04-22,2020-04-22,2021-05-22,"helpdesk.epicgames.net","helpdesk.epicgames.net
helpdesk.it.epicgames.net
servicedesk.epicgames.net
servicedesk.it.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2738230010,2020-04-27,2020-04-27,2020-07-26,"sh5-vcenter-01.epicgames.net","sh5-vcenter-01.epicgames.net
www.sh5-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2790736472,2020-04-27,2020-04-27,2020-07-26,"sh5-vcenter-01.epicgames.net","sh5-vcenter-01.epicgames.net
www.sh5-vcenter-01.epicgames.net","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2739185865,2020-04-28,2020-04-28,2021-05-28,"*.epicgames-gamedev.ol.epicgames.net","*.epicgames-ci.ol.epicgames.net
*.epicgames-gamedev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2740391317,2020-04-28,2020-04-28,2021-05-28,"are-substrate.ol.epicgames.net","are-substrate.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2742546303,2020-04-28,2020-04-28,2021-05-28,"*.proxy.epicgames-gamedev.ol.epicgames.net","*.proxy.epicgames-gamedev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2746396899,2020-04-30,2020-04-30,2021-05-30,"*.proxy.epicgames-gamedev.ol.epicgames.net","*.proxy.epicgames-gamedev.ol.epicgames.net
proxy.epicgames-gamedev.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2776995281,2020-05-07,2020-05-07,2021-05-08,"epicgames.net","dc4-vcenter-01.epicgames.net
epicgames.net
ld8-vcenter-01.epicgames.net
se2-vcenter-01.epicgames.net
sh5-vcenter-01.epicgames.net","C=BE, O=GlobalSign nv-sa, CN=GlobalSign RSA DV SSL CA 2018"
2788775085,2020-05-10,2020-03-17,2021-04-17,"*.on.epicgames.com","*.ol.epicgames.net
*.on.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2828936969,2020-05-19,2020-05-19,2021-06-19,"codefresh-ci.dbcc.dev.use1a.on.epicgames.com","codefresh-ci.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2829439405,2020-05-19,2020-05-19,2021-08-18,"epicgames.com","content-controls-prod.ol.epicgames.net","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
2829447023,2020-05-19,2020-05-19,2021-08-18,"epicgames.com","content-controls-prod.ol.epicgames.net","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Secure Site ECC CA-1"
2840113258,2020-05-21,2020-05-19,2021-08-18,"epicgames.com","content-controls-prod.ol.epicgames.net","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Secure Site ECC CA-1"
2840497029,2020-05-22,2020-05-22,2021-06-22,"*.epicgames-lt.ol.epicgames.net","*.epicgames-lt.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2860303324,2020-05-27,2020-05-27,2021-06-27,"api.github.ol.epicgames.net","api.github.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2896841448,2020-06-03,2020-06-03,2021-07-03,"*.afea.live.use1a.on.epicgames.com","codefresh.ol.epicgames.net","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
